Postnummer,Poststed,Terminal_ID,Kommunenavn,Fylkenavn
4889,FEVIK,11,GRIMSTAD,AUST-AGDER
4891,GRIMSTAD,11,GRIMSTAD,AUST-AGDER
4892,GRIMSTAD,11,GRIMSTAD,AUST-AGDER
4893,GRIMSTAD,11,GRIMSTAD,AUST-AGDER
4894,GRIMSTAD,11,GRIMSTAD,AUST-AGDER
4896,GRIMSTAD,11,GRIMSTAD,AUST-AGDER
4898,GRIMSTAD,11,GRIMSTAD,AUST-AGDER
4900,TVEDESTRAND,11,TVEDESTRAND,AUST-AGDER
4901,TVEDESTRAND,11,TVEDESTRAND,AUST-AGDER
4902,TVEDESTRAND,11,TVEDESTRAND,AUST-AGDER
4903,TVEDESTRAND,11,TVEDESTRAND,AUST-AGDER
4904,TVEDESTRAND,11,TVEDESTRAND,AUST-AGDER
4905,TVEDESTRAND,11,TVEDESTRAND,AUST-AGDER
4909,SONGE,11,TVEDESTRAND,AUST-AGDER
4910,LYNGØR,11,TVEDESTRAND,AUST-AGDER
4912,GJEVING,11,TVEDESTRAND,AUST-AGDER
4915,VESTRE SANDØYA,11,TVEDESTRAND,AUST-AGDER
4916,BORØY,11,TVEDESTRAND,AUST-AGDER
4920,STAUBØ,11,ARENDAL,AUST-AGDER
4921,STAUBØ,11,ARENDAL,AUST-AGDER
4934,NES VERK,11,TVEDESTRAND,AUST-AGDER
4950,RISØR,11,RISØR,AUST-AGDER
4951,RISØR,11,RISØR,AUST-AGDER
4952,RISØR,11,RISØR,AUST-AGDER
4953,RISØR,11,RISØR,AUST-AGDER
4955,RISØR,11,RISØR,AUST-AGDER
4956,RISØR,11,RISØR,AUST-AGDER
4957,RISØR,11,RISØR,AUST-AGDER
4971,SUNDEBRU,11,GJERSTAD,AUST-AGDER
4972,GJERSTAD,11,GJERSTAD,AUST-AGDER
4973,VEGÅRSHEI,11,VEGÅRSHEI,AUST-AGDER
4974,SØNDELED,11,RISØR,AUST-AGDER
4980,GJERSTAD,11,GJERSTAD,AUST-AGDER
4985,VEGÅRSHEI,11,VEGÅRSHEI,AUST-AGDER
4990,SØNDELED,11,RISØR,AUST-AGDER
4993,SUNDEBRU,11,GJERSTAD,AUST-AGDER
4994,AKLAND,11,RISØR,AUST-AGDER
5003,BERGEN,12,BERGEN,HORDALAND
5004,BERGEN,12,BERGEN,HORDALAND
5005,BERGEN,12,BERGEN,HORDALAND
5006,BERGEN,12,BERGEN,HORDALAND
5007,BERGEN,12,BERGEN,HORDALAND
5008,BERGEN,12,BERGEN,HORDALAND
5009,BERGEN,12,BERGEN,HORDALAND
5010,BERGEN,12,BERGEN,HORDALAND
5011,BERGEN,12,BERGEN,HORDALAND
5012,BERGEN,12,BERGEN,HORDALAND
5013,BERGEN,12,BERGEN,HORDALAND
5014,BERGEN,12,BERGEN,HORDALAND
5015,BERGEN,12,BERGEN,HORDALAND
5016,BERGEN,12,BERGEN,HORDALAND
5017,BERGEN,12,BERGEN,HORDALAND
5018,BERGEN,12,BERGEN,HORDALAND
5019,BERGEN,12,BERGEN,HORDALAND
5020,BERGEN,12,BERGEN,HORDALAND
5021,BERGEN,12,BERGEN,HORDALAND
5022,BERGEN,12,BERGEN,HORDALAND
5031,BERGEN,12,BERGEN,HORDALAND
5032,BERGEN,12,BERGEN,HORDALAND
5033,BERGEN,12,BERGEN,HORDALAND
5034,BERGEN,12,BERGEN,HORDALAND
5035,BERGEN,12,BERGEN,HORDALAND
5036,BERGEN,12,BERGEN,HORDALAND
5037,BERGEN,12,BERGEN,HORDALAND
5038,BERGEN,12,BERGEN,HORDALAND
5039,BERGEN,12,BERGEN,HORDALAND
5041,BERGEN,12,BERGEN,HORDALAND
5042,BERGEN,12,BERGEN,HORDALAND
5043,BERGEN,12,BERGEN,HORDALAND
5045,BERGEN,12,BERGEN,HORDALAND
5052,BERGEN,12,BERGEN,HORDALAND
5053,BERGEN,12,BERGEN,HORDALAND
5054,BERGEN,12,BERGEN,HORDALAND
5055,BERGEN,12,BERGEN,HORDALAND
5056,BERGEN,12,BERGEN,HORDALAND
5057,BERGEN,12,BERGEN,HORDALAND
5058,BERGEN,12,BERGEN,HORDALAND
5059,BERGEN,12,BERGEN,HORDALAND
5063,BERGEN,12,BERGEN,HORDALAND
5067,BERGEN,12,BERGEN,HORDALAND
5068,BERGEN,12,BERGEN,HORDALAND
5072,BERGEN,12,BERGEN,HORDALAND
5073,BERGEN,12,BERGEN,HORDALAND
5075,BERGEN,12,BERGEN,HORDALAND
5081,BERGEN,12,BERGEN,HORDALAND
5082,BERGEN,12,BERGEN,HORDALAND
5089,BERGEN,12,BERGEN,HORDALAND
5093,BERGEN,12,BERGEN,HORDALAND
5094,BERGEN,12,BERGEN,HORDALAND
5096,BERGEN,12,BERGEN,HORDALAND
5097,BERGEN,12,BERGEN,HORDALAND
5098,BERGEN,12,BERGEN,HORDALAND
5099,BERGEN,12,BERGEN,HORDALAND
5101,EIDSVÅGNESET,12,BERGEN,HORDALAND
5104,EIDSVÅG I ÅSANE,12,BERGEN,HORDALAND
5105,EIDSVÅG I ÅSANE,12,BERGEN,HORDALAND
5106,ØVRE ERVIK,12,BERGEN,HORDALAND
5107,SALHUS,12,BERGEN,HORDALAND
5108,HORDVIK,12,BERGEN,HORDALAND
5109,HYLKJE,12,BERGEN,HORDALAND
5111,BREISTEIN,12,BERGEN,HORDALAND
5113,TERTNES,12,BERGEN,HORDALAND
5114,TERTNES,12,BERGEN,HORDALAND
5115,ULSET,12,BERGEN,HORDALAND
5116,ULSET,12,BERGEN,HORDALAND
5117,ULSET,12,BERGEN,HORDALAND
5118,ULSET,12,BERGEN,HORDALAND
5119,ULSET,12,BERGEN,HORDALAND
5121,ULSET,12,BERGEN,HORDALAND
5122,MORVIK,12,BERGEN,HORDALAND
5124,MORVIK,12,BERGEN,HORDALAND
5130,NYBORG,12,BERGEN,HORDALAND
5131,NYBORG,12,BERGEN,HORDALAND
5132,NYBORG,12,BERGEN,HORDALAND
5134,FLAKTVEIT,12,BERGEN,HORDALAND
5135,FLAKTVEIT,12,BERGEN,HORDALAND
5136,MJØLKERÅEN,12,BERGEN,HORDALAND
5137,MJØLKERÅEN,12,BERGEN,HORDALAND
5141,FYLLINGSDALEN,12,BERGEN,HORDALAND
5142,FYLLINGSDALEN,12,BERGEN,HORDALAND
5143,FYLLINGSDALEN,12,BERGEN,HORDALAND
5144,FYLLINGSDALEN,12,BERGEN,HORDALAND
5145,FYLLINGSDALEN,12,BERGEN,HORDALAND
5146,FYLLINGSDALEN,12,BERGEN,HORDALAND
5147,FYLLINGSDALEN,12,BERGEN,HORDALAND
5148,FYLLINGSDALEN,12,BERGEN,HORDALAND
5151,STRAUMSGREND,12,BERGEN,HORDALAND
5152,BØNES,12,BERGEN,HORDALAND
5153,BØNES,12,BERGEN,HORDALAND
5154,BØNES,12,BERGEN,HORDALAND
5155,BØNES,12,BERGEN,HORDALAND
5160,LAKSEVÅG,12,BERGEN,HORDALAND
5161,LAKSEVÅG,12,BERGEN,HORDALAND
5162,LAKSEVÅG,12,BERGEN,HORDALAND
5163,LAKSEVÅG,12,BERGEN,HORDALAND
5164,LAKSEVÅG,12,BERGEN,HORDALAND
5165,LAKSEVÅG,12,BERGEN,HORDALAND
5170,BJØRNDALSTRÆ,12,BERGEN,HORDALAND
5171,LODDEFJORD,12,BERGEN,HORDALAND
5172,LODDEFJORD,12,BERGEN,HORDALAND
5173,LODDEFJORD,12,BERGEN,HORDALAND
5174,MATHOPEN,12,BERGEN,HORDALAND
5176,LODDEFJORD,12,BERGEN,HORDALAND
5177,BJØRØYHAMN,12,ØYGARDEN,HORDALAND
5178,LODDEFJORD,12,BERGEN,HORDALAND
5179,GODVIK,12,BERGEN,HORDALAND
5183,OLSVIK,12,BERGEN,HORDALAND
5184,OLSVIK,12,BERGEN,HORDALAND
5200,OS,12,BJØRNAFJORDEN,HORDALAND
5201,OS,12,BJØRNAFJORDEN,HORDALAND
5202,OS,12,BJØRNAFJORDEN,HORDALAND
5203,OS,12,BJØRNAFJORDEN,HORDALAND
5206,OS,12,BJØRNAFJORDEN,HORDALAND
5207,SØFTELAND,12,BJØRNAFJORDEN,HORDALAND
5208,OS,12,BJØRNAFJORDEN,HORDALAND
5209,OS,12,BJØRNAFJORDEN,HORDALAND
5210,OS,12,BJØRNAFJORDEN,HORDALAND
5211,OS,12,BJØRNAFJORDEN,HORDALAND
5212,SØFTELAND,12,BJØRNAFJORDEN,HORDALAND
5213,LEPSØY,12,BJØRNAFJORDEN,HORDALAND
5214,LYSEKLOSTER,12,BJØRNAFJORDEN,HORDALAND
5215,LYSEKLOSTER,12,BJØRNAFJORDEN,HORDALAND
5216,LEPSØY,12,BJØRNAFJORDEN,HORDALAND
5217,HAGAVIK,12,BJØRNAFJORDEN,HORDALAND
5218,NORDSTRØNO,12,BJØRNAFJORDEN,HORDALAND
5221,NESTTUN,12,BERGEN,HORDALAND
5222,NESTTUN,12,BERGEN,HORDALAND
5223,NESTTUN,12,BERGEN,HORDALAND
5224,NESTTUN,12,BERGEN,HORDALAND
5225,NESTTUN,12,BERGEN,HORDALAND
5226,NESTTUN,12,BERGEN,HORDALAND
5227,NESTTUN,12,BERGEN,HORDALAND
5228,NESTTUN,12,BERGEN,HORDALAND
5229,KALANDSEIDET,12,BERGEN,HORDALAND
5230,PARADIS,12,BERGEN,HORDALAND
5231,PARADIS,12,BERGEN,HORDALAND
5232,PARADIS,12,BERGEN,HORDALAND
5235,RÅDAL,12,BERGEN,HORDALAND
5236,RÅDAL,12,BERGEN,HORDALAND
5237,RÅDAL,12,BERGEN,HORDALAND
5238,RÅDAL,12,BERGEN,HORDALAND
5239,RÅDAL,12,BERGEN,HORDALAND
5243,FANA,12,BERGEN,HORDALAND
5244,FANA,12,BERGEN,HORDALAND
5251,SØREIDGREND,12,BERGEN,HORDALAND
5252,SØREIDGREND,12,BERGEN,HORDALAND
5253,SANDSLI,12,BERGEN,HORDALAND
5254,SANDSLI,12,BERGEN,HORDALAND
5257,KOKSTAD,12,BERGEN,HORDALAND
5258,BLOMSTERDALEN,12,BERGEN,HORDALAND
5259,HJELLESTAD,12,BERGEN,HORDALAND
5260,INDRE ARNA,12,BERGEN,HORDALAND
5261,INDRE ARNA,12,BERGEN,HORDALAND
5262,ARNATVEIT,12,BERGEN,HORDALAND
5263,TRENGEREID,12,BERGEN,HORDALAND
5264,GARNES,12,BERGEN,HORDALAND
5265,YTRE ARNA,12,BERGEN,HORDALAND
5267,ESPELAND,12,BERGEN,HORDALAND
5268,HAUKELAND,12,BERGEN,HORDALAND
5281,VALESTRANDSFOSSEN,12,OSTERØY,HORDALAND
5282,LONEVÅG,12,OSTERØY,HORDALAND
5283,FOTLANDSVÅG,12,OSTERØY,HORDALAND
5284,TYSSEBOTNEN,12,OSTERØY,HORDALAND
5285,BRUVIK,12,OSTERØY,HORDALAND
5286,HAUS,12,OSTERØY,HORDALAND
5291,VALESTRANDSFOSSEN,12,OSTERØY,HORDALAND
5293,LONEVÅG,12,OSTERØY,HORDALAND
5299,HAUS,12,OSTERØY,HORDALAND
5300,KLEPPESTØ,12,ASKØY,HORDALAND
5301,KLEPPESTØ,12,ASKØY,HORDALAND
5302,STRUSSHAMN,12,ASKØY,HORDALAND
5303,FOLLESE,12,ASKØY,HORDALAND
5304,HETLEVIK,12,ASKØY,HORDALAND
5305,FLORVÅG,12,ASKØY,HORDALAND
5306,ERDAL,12,ASKØY,HORDALAND
5307,ASK,12,ASKØY,HORDALAND
5308,KLEPPESTØ,12,ASKØY,HORDALAND
5309,KLEPPESTØ,12,ASKØY,HORDALAND
5310,HAUGLANDSHELLA,12,ASKØY,HORDALAND
5311,KJERRGARDEN,12,ASKØY,HORDALAND
5314,KJERRGARDEN,12,ASKØY,HORDALAND
5315,HERDLA,12,ASKØY,HORDALAND
5318,STRUSSHAMN,12,ASKØY,HORDALAND
5319,KLEPPESTØ,12,ASKØY,HORDALAND
5321,KLEPPESTØ,12,ASKØY,HORDALAND
5322,KLEPPESTØ,12,ASKØY,HORDALAND
5323,KLEPPESTØ,12,ASKØY,HORDALAND
5325,FOLLESE,12,ASKØY,HORDALAND
5326,ASK,12,ASKØY,HORDALAND
5327,HAUGLANDSHELLA,12,ASKØY,HORDALAND
5329,FLORVÅG,12,ASKØY,HORDALAND
5331,RONG,12,ØYGARDEN,HORDALAND
5333,TJELDSTØ,12,ØYGARDEN,HORDALAND
5334,HELLESØY,12,ØYGARDEN,HORDALAND
5335,HERNAR,12,ØYGARDEN,HORDALAND
5336,TJELDSTØ,12,ØYGARDEN,HORDALAND
5337,RONG,12,ØYGARDEN,HORDALAND
5341,STRAUME,12,ØYGARDEN,HORDALAND
5342,STRAUME,12,ØYGARDEN,HORDALAND
5343,STRAUME,12,ØYGARDEN,HORDALAND
5345,KNARREVIK,12,ØYGARDEN,HORDALAND
5346,ÅGOTNES,12,ØYGARDEN,HORDALAND
5347,ÅGOTNES,12,ØYGARDEN,HORDALAND
5350,BRATTHOLMEN,12,ØYGARDEN,HORDALAND
5353,STRAUME,12,ØYGARDEN,HORDALAND
5354,STRAUME,12,ØYGARDEN,HORDALAND
5355,KNARREVIK,12,ØYGARDEN,HORDALAND
5357,FJELL,12,ØYGARDEN,HORDALAND
5358,FJELL,12,ØYGARDEN,HORDALAND
5360,KOLLTVEIT,12,ØYGARDEN,HORDALAND
5363,ÅGOTNES,12,ØYGARDEN,HORDALAND
5365,TURØY,12,ØYGARDEN,HORDALAND
5366,MISJE,12,ØYGARDEN,HORDALAND
5371,SKOGSVÅG,12,ØYGARDEN,HORDALAND
5374,STEINSLAND,12,ØYGARDEN,HORDALAND
5378,KLOKKARVIK,12,ØYGARDEN,HORDALAND
5379,STEINSLAND,12,ØYGARDEN,HORDALAND
5380,TELAVÅG,12,ØYGARDEN,HORDALAND
5381,GLESVÆR,12,ØYGARDEN,HORDALAND
5382,SKOGSVÅG,12,ØYGARDEN,HORDALAND
5384,TORANGSVÅG,12,AUSTEVOLL,HORDALAND
5385,BAKKASUND,12,AUSTEVOLL,HORDALAND
5387,MØKSTER,12,AUSTEVOLL,HORDALAND
5388,LITLAKALSØY,12,AUSTEVOLL,HORDALAND
5392,STOREBØ,12,AUSTEVOLL,HORDALAND
5393,STOREBØ,12,AUSTEVOLL,HORDALAND
5394,KOLBEINSVIK,12,AUSTEVOLL,HORDALAND
5396,VESTRE VINNESVÅG,12,AUSTEVOLL,HORDALAND
5397,BEKKJARVIK,12,AUSTEVOLL,HORDALAND
5398,STOLMEN,12,AUSTEVOLL,HORDALAND
5399,BEKKJARVIK,12,AUSTEVOLL,HORDALAND
5401,STORD,12,STORD,HORDALAND
5402,STORD,12,STORD,HORDALAND
5403,STORD,12,STORD,HORDALAND
5404,STORD,12,STORD,HORDALAND
5406,STORD,12,STORD,HORDALAND
5407,STORD,12,STORD,HORDALAND
5408,SAGVÅG,12,STORD,HORDALAND
5409,STORD,12,STORD,HORDALAND
5410,SAGVÅG,12,STORD,HORDALAND
5411,STORD,12,STORD,HORDALAND
5412,STORD,12,STORD,HORDALAND
5413,HUGLO,12,STORD,HORDALAND
5414,STORD,12,STORD,HORDALAND
5415,STORD,12,STORD,HORDALAND
5416,STORD,12,STORD,HORDALAND
5417,STORD,12,STORD,HORDALAND
5418,FITJAR,12,FITJAR,HORDALAND
5419,FITJAR,12,FITJAR,HORDALAND
5420,RUBBESTADNESET,12,BØMLO,HORDALAND
5423,BRANDASUND,12,BØMLO,HORDALAND
5427,URANGSVÅG,12,BØMLO,HORDALAND
5428,FOLDRØYHAMN,12,BØMLO,HORDALAND
5430,BREMNES,12,BØMLO,HORDALAND
5437,FINNÅS,12,BØMLO,HORDALAND
5440,MOSTERHAMN,12,BØMLO,HORDALAND
5443,BØMLO,12,BØMLO,HORDALAND
5444,ESPEVÆR,12,BØMLO,HORDALAND
5445,BREMNES,12,BØMLO,HORDALAND
5447,MOSTERHAMN,12,BØMLO,HORDALAND
5449,BØMLO,12,BØMLO,HORDALAND
5450,SUNDE I SUNNHORDLAND,12,KVINNHERAD,HORDALAND
5451,VALEN,12,KVINNHERAD,HORDALAND
5452,SANDVOLL,12,KVINNHERAD,HORDALAND
5453,UTÅKER,12,KVINNHERAD,HORDALAND
5454,SÆBØVIK,12,KVINNHERAD,HORDALAND
5455,HALSNØY KLOSTER,12,KVINNHERAD,HORDALAND
5457,HØYLANDSBYGD,12,KVINNHERAD,HORDALAND
5458,ARNAVIK,12,KVINNHERAD,HORDALAND
5459,FJELBERG,12,KVINNHERAD,HORDALAND
5460,HUSNES,12,KVINNHERAD,HORDALAND
5462,HERØYSUNDET,12,KVINNHERAD,HORDALAND
5463,USKEDALEN,12,KVINNHERAD,HORDALAND
5464,DIMMELSVIK,12,KVINNHERAD,HORDALAND
5465,USKEDALEN,12,KVINNHERAD,HORDALAND
5470,ROSENDAL,12,KVINNHERAD,HORDALAND
5472,SEIMSFOSS,12,KVINNHERAD,HORDALAND
5473,SNILSTVEITØY,12,KVINNHERAD,HORDALAND
5474,LØFALLSTRAND,12,KVINNHERAD,HORDALAND
5475,ÆNES,12,KVINNHERAD,HORDALAND
5476,MAURANGER,12,KVINNHERAD,HORDALAND
5480,HUSNES,12,KVINNHERAD,HORDALAND
5484,SÆBØVIK,12,KVINNHERAD,HORDALAND
5486,ROSENDAL,12,KVINNHERAD,HORDALAND
5498,MATRE,12,KVINNHERAD,HORDALAND
5499,ÅKRA,12,KVINNHERAD,HORDALAND
5501,HAUGESUND,9,HAUGESUND,ROGALAND
5502,HAUGESUND,9,HAUGESUND,ROGALAND
5503,HAUGESUND,9,HAUGESUND,ROGALAND
5504,HAUGESUND,9,HAUGESUND,ROGALAND
5505,HAUGESUND,9,HAUGESUND,ROGALAND
5506,HAUGESUND,9,HAUGESUND,ROGALAND
5507,HAUGESUND,9,HAUGESUND,ROGALAND
5508,KARMSUND,9,KARMØY,ROGALAND
5509,HAUGESUND,9,HAUGESUND,ROGALAND
5511,HAUGESUND,9,HAUGESUND,ROGALAND
5512,HAUGESUND,9,HAUGESUND,ROGALAND
5514,HAUGESUND,9,HAUGESUND,ROGALAND
5515,HAUGESUND,9,HAUGESUND,ROGALAND
5516,HAUGESUND,9,HAUGESUND,ROGALAND
5517,HAUGESUND,9,HAUGESUND,ROGALAND
5518,HAUGESUND,9,HAUGESUND,ROGALAND
5519,HAUGESUND,9,HAUGESUND,ROGALAND
5521,HAUGESUND,9,HAUGESUND,ROGALAND
5522,HAUGESUND,9,HAUGESUND,ROGALAND
5523,HAUGESUND,9,HAUGESUND,ROGALAND
5525,HAUGESUND,9,HAUGESUND,ROGALAND
5527,HAUGESUND,9,HAUGESUND,ROGALAND
5528,HAUGESUND,9,HAUGESUND,ROGALAND
5529,HAUGESUND,9,HAUGESUND,ROGALAND
5531,HAUGESUND,9,HAUGESUND,ROGALAND
5532,HAUGESUND,9,HAUGESUND,ROGALAND
5533,HAUGESUND,9,HAUGESUND,ROGALAND
5534,HAUGESUND,9,HAUGESUND,ROGALAND
5535,HAUGESUND,9,HAUGESUND,ROGALAND
5536,HAUGESUND,9,HAUGESUND,ROGALAND
5537,HAUGESUND,9,HAUGESUND,ROGALAND
5538,HAUGESUND,9,HAUGESUND,ROGALAND
5541,KOLNES,9,KARMØY,ROGALAND
5542,KARMSUND,9,KARMØY,ROGALAND
5544,VORMEDAL,9,KARMØY,ROGALAND
5545,VORMEDAL,9,KARMØY,ROGALAND
5546,RØYKSUND,9,KARMØY,ROGALAND
5547,UTSIRA,9,UTSIRA,ROGALAND
5548,FEØY,9,KARMØY,ROGALAND
5549,RØVÆR,9,HAUGESUND,ROGALAND
5550,SVEIO,12,SVEIO,HORDALAND
5551,AUKLANDSHAMN,12,SVEIO,HORDALAND
5554,VALEVÅG,12,SVEIO,HORDALAND
5555,FØRDE I HORDALAND,12,SVEIO,HORDALAND
5556,FØRDE I HORDALAND,12,SVEIO,HORDALAND
5559,SVEIO,12,SVEIO,HORDALAND
5560,NEDSTRAND,9,TYSVÆR,ROGALAND
5561,BOKN,9,BOKN,ROGALAND
5562,NEDSTRAND,9,TYSVÆR,ROGALAND
5563,FØRRESFJORDEN,9,TYSVÆR,ROGALAND
5565,TYSVÆRVÅG,9,TYSVÆR,ROGALAND
5566,HERVIK,9,TYSVÆR,ROGALAND
5567,SKJOLDASTRAUMEN,9,TYSVÆR,ROGALAND
5568,VIKEBYGD,9,VINDAFJORD,ROGALAND
5569,BOKN,9,BOKN,ROGALAND
5570,AKSDAL,9,TYSVÆR,ROGALAND
5574,SKJOLD,9,VINDAFJORD,ROGALAND
5575,AKSDAL,9,TYSVÆR,ROGALAND
5576,ØVRE VATS,9,VINDAFJORD,ROGALAND
5578,NEDRE VATS,9,VINDAFJORD,ROGALAND
5580,ØLEN,9,VINDAFJORD,ROGALAND
5582,ØLENSVÅG,9,VINDAFJORD,ROGALAND
5583,VIKEDAL,9,VINDAFJORD,ROGALAND
5584,BJOA,9,VINDAFJORD,ROGALAND
5585,SANDEID,9,VINDAFJORD,ROGALAND
5586,VIKEDAL,9,VINDAFJORD,ROGALAND
5588,ØLEN,9,VINDAFJORD,ROGALAND
5589,SANDEID,9,VINDAFJORD,ROGALAND
5590,ETNE,12,ETNE,HORDALAND
5591,ETNE,12,ETNE,HORDALAND
5593,SKÅNEVIK,12,ETNE,HORDALAND
5594,SKÅNEVIK,12,ETNE,HORDALAND
5595,FØRRESFJORDEN,9,TYSVÆR,ROGALAND
5596,MARKHUS,12,ETNE,HORDALAND
5598,FJÆRA,12,ETNE,HORDALAND
5600,NORHEIMSUND,12,KVAM,HORDALAND
5601,NORHEIMSUND,12,KVAM,HORDALAND
5602,NORHEIMSUND,12,KVAM,HORDALAND
5604,ØYSTESE,12,KVAM,HORDALAND
5605,ÅLVIK,12,KVAM,HORDALAND
5610,ØYSTESE,12,KVAM,HORDALAND
5612,STEINSTØ,12,KVAM,HORDALAND
5614,ÅLVIK,12,KVAM,HORDALAND
5620,TØRVIKBYGD,12,KVAM,HORDALAND
5626,KYSNESSTRAND,12,ULLENSVANG,HORDALAND
5627,JONDAL,12,ULLENSVANG,HORDALAND
5628,HERAND,12,ULLENSVANG,HORDALAND
5629,JONDAL,12,ULLENSVANG,HORDALAND
5630,STRANDEBARM,12,KVAM,HORDALAND
5631,STRANDEBARM,12,KVAM,HORDALAND
5632,OMASTRAND,12,KVAM,HORDALAND
5633,OMASTRAND,12,KVAM,HORDALAND
5635,HATLESTRAND,12,KVINNHERAD,HORDALAND
5636,VARALDSØY,12,KVINNHERAD,HORDALAND
5637,ØLVE,12,KVINNHERAD,HORDALAND
5640,EIKELANDSOSEN,12,BJØRNAFJORDEN,HORDALAND
5641,FUSA,12,BJØRNAFJORDEN,HORDALAND
5642,HOLMEFJORD,12,BJØRNAFJORDEN,HORDALAND
5643,STRANDVIK,12,BJØRNAFJORDEN,HORDALAND
5644,SÆVAREID,12,BJØRNAFJORDEN,HORDALAND
5645,SÆVAREID,12,BJØRNAFJORDEN,HORDALAND
5646,NORDTVEITGREND,12,BJØRNAFJORDEN,HORDALAND
5647,BALDERSHEIM,12,BJØRNAFJORDEN,HORDALAND
5648,FUSA,12,BJØRNAFJORDEN,HORDALAND
5649,EIKELANDSOSEN,12,BJØRNAFJORDEN,HORDALAND
5650,TYSSE,12,SAMNANGER,HORDALAND
5651,TYSSE,12,SAMNANGER,HORDALAND
5652,ÅRLAND,12,SAMNANGER,HORDALAND
5653,ÅRLAND,12,SAMNANGER,HORDALAND
5680,TYSNES,12,TYSNES,HORDALAND
5683,REKSTEREN,12,TYSNES,HORDALAND
5685,UGGDAL,12,TYSNES,HORDALAND
5687,FLATRÅKER,12,TYSNES,HORDALAND
5690,LUNDEGREND,12,TYSNES,HORDALAND
5693,ÅRBAKKA,12,TYSNES,HORDALAND
5694,ONARHEIM,12,TYSNES,HORDALAND
5695,UGGDAL,12,TYSNES,HORDALAND
5696,TYSNES,12,TYSNES,HORDALAND
5700,VOSS,12,VOSS,HORDALAND
5701,VOSS,12,VOSS,HORDALAND
5702,VOSS,12,VOSS,HORDALAND
5703,VOSS,12,VOSS,HORDALAND
5704,VOSS,12,VOSS,HORDALAND
5705,VOSS,12,VOSS,HORDALAND
5706,VOSS,12,VOSS,HORDALAND
5707,EVANGER,12,VOSS,HORDALAND
5708,VOSS,12,VOSS,HORDALAND
5709,VOSS,12,VOSS,HORDALAND
5710,SKULESTADMO,12,VOSS,HORDALAND
5711,SKULESTADMO,12,VOSS,HORDALAND
5712,VOSSESTRAND,12,VOSS,HORDALAND
5713,VOSSESTRAND,12,VOSS,HORDALAND
5714,VOSS,12,VOSS,HORDALAND
5715,STALHEIM,12,VOSS,HORDALAND
5718,MYRDAL,13,AURLAND,SOGN OG FJORDANE
5719,FINSE,12,ULVIK,HORDALAND
5720,STANGHELLE,12,VAKSDAL,HORDALAND
5721,DALEKVAM,12,VAKSDAL,HORDALAND
5722,DALEKVAM,12,VAKSDAL,HORDALAND
5723,BOLSTADØYRI,13,VOSS,SOGN OG FJORDANE
5724,STANGHELLE,12,VAKSDAL,HORDALAND
5725,VAKSDAL,12,VAKSDAL,HORDALAND
5726,VAKSDAL,12,VAKSDAL,HORDALAND
5727,STAMNES,12,VAKSDAL,HORDALAND
5728,EIDSLANDET,12,VAKSDAL,HORDALAND
5729,MODALEN,12,MODALEN,HORDALAND
5730,ULVIK,12,ULVIK,HORDALAND
5731,ULVIK,12,ULVIK,HORDALAND
5732,MODALEN,12,MODALEN,HORDALAND
5733,GRANVIN,12,VOSS,HORDALAND
5734,VALLAVIK,12,VOSS,HORDALAND
5736,GRANVIN,12,VOSS,HORDALAND
5741,AURLAND,13,AURLAND,SOGN OG FJORDANE
5742,FLÅM,13,AURLAND,SOGN OG FJORDANE
5743,FLÅM,13,AURLAND,SOGN OG FJORDANE
5745,AURLAND,13,AURLAND,SOGN OG FJORDANE
5746,UNDREDAL,13,AURLAND,SOGN OG FJORDANE
5747,GUDVANGEN,13,AURLAND,SOGN OG FJORDANE
5749,GUDVANGEN,13,AURLAND,SOGN OG FJORDANE
5750,ODDA,12,ULLENSVANG,HORDALAND
5751,ODDA,12,ULLENSVANG,HORDALAND
5752,ODDA,12,ULLENSVANG,HORDALAND
5760,RØLDAL,12,ULLENSVANG,HORDALAND
5763,SKARE,12,ULLENSVANG,HORDALAND
5770,TYSSEDAL,12,ULLENSVANG,HORDALAND
5773,HOVLAND,12,ULLENSVANG,HORDALAND
5775,NÅ,12,ULLENSVANG,HORDALAND
5776,NÅ,12,ULLENSVANG,HORDALAND
5777,GRIMO,12,ULLENSVANG,HORDALAND
5778,UTNE,12,ULLENSVANG,HORDALAND
5779,UTNE,12,ULLENSVANG,HORDALAND
5780,KINSARVIK,12,ULLENSVANG,HORDALAND
5781,LOFTHUS,12,ULLENSVANG,HORDALAND
5782,KINSARVIK,12,ULLENSVANG,HORDALAND
5783,EIDFJORD,12,EIDFJORD,HORDALAND
5784,ØVRE EIDFJORD,12,EIDFJORD,HORDALAND
5785,VØRINGSFOSS,12,EIDFJORD,HORDALAND
5786,EIDFJORD,12,EIDFJORD,HORDALAND
5787,LOFTHUS,12,ULLENSVANG,HORDALAND
5788,KINSARVIK,12,ULLENSVANG,HORDALAND
5802,BERGEN,12,BERGEN,HORDALAND
5803,BERGEN,12,BERGEN,HORDALAND
5804,BERGEN,12,BERGEN,HORDALAND
5805,BERGEN,12,BERGEN,HORDALAND
5806,BERGEN,12,BERGEN,HORDALAND
5807,BERGEN,12,BERGEN,HORDALAND
5808,BERGEN,12,BERGEN,HORDALAND
5809,BERGEN,12,BERGEN,HORDALAND
5810,BERGEN,12,BERGEN,HORDALAND
5811,BERGEN,12,BERGEN,HORDALAND
